itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error,newProductId,newListingId,commitError
"MLB3188250372","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Gol G6 Com Detalhe Usada","ML-MLB3188250372","fallback-itemId","132","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcre0q008dvs4w7vzb3eix","cmnwcre8o008fvs4wv1p1uf6y",""
"MLB3188340812","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Uno Vivace 2010 A 2014 5202788 Direito Vermelho","ML-MLB3188340812","fallback-itemId","136","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcresn008hvs4wo9k06jrl","cmnwcrf0p008jvs4w78251lko",""
"MLB3191328199","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Ford Ka 2009","ML-MLB3191328199","fallback-itemId","129","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcrfkv008lvs4wu8m3gphd","cmnwcrfsw008nvs4w706yxs5e",""
"MLB3254745048","JOTABÊ AUTOPEÇAS","MLB22735","Lanterna Dianteira Del Rey/corsel Lado Esquerdo 83/91 Esquerdo Vermelho","ML-MLB3254745048","fallback-itemId","59","1","25","25","25","2","kw:MEDIUM","cmmwc416v074ivsakqbkvgguo","","create-new","","cmnwcrgcw008pvs4wnwe5xkgf","cmnwcrgl3008rvs4wk13ty9t1",""
"MLB3239247824","JOTABÊ AUTOPEÇAS","MLB114677","Ford Mondeo Mk Ii 1998 Traseira Esquerda/tail Lights ","ML-MLB3239247824","fallback-itemId","185","1","15","15","15","0.6","fallback:SMALL","cmmwbygnh02nbvsaku9c9r6r1","","create-new","","cmnwcrh59008tvs4wd9egso9e","cmnwcrhdf008vvs4whfekfjqr",""
"MLB3253892299","JOTABÊ AUTOPEÇAS","MLB7863","Farol Volkswagen Up 14/17 Lado Esquerdo  Esquerdo","ML-MLB3253892299","fallback-itemId","318","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrhxh008xvs4wdg1u4smc","cmnwcri5l008zvs4w1wx7v43q",""
"MLB3228776435","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Lado Direito Gm Corsa  94/2004 Direito Bicolor","ML-MLB3228776435","fallback-itemId","86","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcripj0091vs4wb0rhqced","cmnwcrixk0093vs4wche2zpav",""
"MLB3254455552","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Fiat Argo 2020","ML-MLB3254455552","fallback-itemId","304","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new","","cmnwcrjhk0095vs4wm6xz18lz","cmnwcrjpo0097vs4wgllen6mc",""
"MLB3250422437","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Escort 84/86 Lado Esquerdo Original  Esquerdo","ML-MLB3250422437","fallback-itemId","119","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrk9q0099vs4w3joaczgm","cmnwcrkht009bvs4wte1r78kf",""
"MLB3243691873","JOTABÊ AUTOPEÇAS","MLB63846","Retrovisor Direito Ford Mondeo 1998","ML-MLB3243691873","fallback-itemId","101","1","15","15","15","0.6","cat:MLB63846->SMALL","cmmwc3po206vjvsakoqtqu96t","","create-new","","cmnwcrl1w009dvs4wwlbm6i4j","cmnwcrl9z009fvs4wqnor1buy",""
"MLB3245593327","JOTABÊ AUTOPEÇAS","MLB22645","Circuito Lanterna Traseira Up / Lado Esquerdo / Original  Direito","ML-MLB3245593327","fallback-itemId","17","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcrlu3009hvs4wen9fgg50","cmnwcrm23009jvs4wjyjnl7t8",""
"MLB3245634839","JOTABÊ AUTOPEÇAS","MLB22645","Circuito Lanterna Traseira Up 2012 A 2018 / Lado Direito  Direito","ML-MLB3245634839","fallback-itemId","17","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcrmm6009lvs4w4jii2jtv","cmnwcrmu5009nvs4wflmn8mgv",""
"MLB3247408241","JOTABÊ AUTOPEÇAS","MLB7863","Farol Lado Direito Ford Ecosport Original 08/12 Com Detalhe Esquerdo","ML-MLB3247408241","fallback-itemId","145","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrne9009pvs4wuipnh043","cmnwcrnm6009rvs4w1qeyhmhl",""
"MLB3257231308","JOTABÊ AUTOPEÇAS","MLB63463","Chave De Seta Gol G8","ML-MLB3257231308","fallback-itemId","201","1","15","15","15","0.6","fallback:SMALL","cmmwc49bq07bfvsak904zc5b6","","create-new","","cmnwcro63009tvs4wazx9kxks","cmnwcroe8009vvs4wlq28felu",""
"MLB3254319201","JOTABÊ AUTOPEÇAS","MLB7863","Farol Fox 10//14 Lado Esquerdo Original Com Detalhe Esquerdo","ML-MLB3254319201","fallback-itemId","212","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcroyf009xvs4w73ug2pnq","cmnwcrp6h009zvs4w2un0xy2w",""
"MLB3243787763","JOTABÊ AUTOPEÇAS","MLB456155","Lanterna Dianteira Esquerda F250 F350  1999/2005 Cm Detalhe Laranja","ML-MLB3243787763","fallback-itemId","79","1","25","25","25","2","kw:MEDIUM","cmmwbz6880387vsak9f36eq3x","","create-new","","cmnwcrpum00a1vs4wrskk0kaa","cmnwcrq2q00a3vs4wf6i03ioj",""
"MLB3243211829","JOTABÊ AUTOPEÇAS","MLB63736","Grade Churrasqueira Dianteira Renault Kwid  Original ","ML-MLB3243211829","fallback-itemId","165","1","15","40","40","2","cat:MLB63736->MEDIUM_FLAT","cmmwbyrq702w7vsakz8hs1ry7","","create-new","","cmnwcrqmu00a5vs4wxjnfcych","cmnwcrquy00a7vs4wli5h20va",""
"MLB3229116451","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Sonic ","ML-MLB3229116451","fallback-itemId","165","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcrrey00a9vs4wb46igkm4","cmnwcrrn100abvs4wwg8zmdx0",""
"MLB3279243114","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Escort 84/86 Lado Esquerdo Original  Esquerdo","ML-MLB3279243114","fallback-itemId","119","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrs7400advs4wc1cox7ca","cmnwcrsf700afvs4w9gka4s13",""
"MLB3242413934","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Ford Ka 2000","ML-MLB3242413934","fallback-itemId","129","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcrsz900ahvs4wdg5vid0h","cmnwcrt7b00ajvs4w2y9tbtme",""
"MLB3243283275","JOTABÊ AUTOPEÇAS","MLB6170","Aplique Lateral Lado Esquerdo Ford Fiesta ","ML-MLB3243283275","fallback-itemId","165","1","10","10","50","0.8","cat:MLB6170->SMALL_LONG","cmmwbyhmy02o6vsakox7jrztj","","create-new","","cmnwcrtra00alvs4wk5q4zoxv","cmnwcrtz900anvs4wjmcv4h6x",""
"MLB3229126577","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Jeep Renegade 2016 2020 ","ML-MLB3229126577","fallback-itemId","318","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcruj900apvs4w14consfl","cmnwcrur800arvs4woidjwcx2",""
"MLB3262587219","JOTABÊ AUTOPEÇAS","MLB7863","Farol Honda Hrv 16/17 Lado Esquerdo Original Com Detalhe  Esquerdo","ML-MLB3262587219","fallback-itemId","318","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrvb600atvs4w7w5zzq2w","cmnwcrvja00avvs4wokhnldy9",""
"MLB3311610730","JOTABÊ AUTOPEÇAS","MLB7863","Farol Etios Direito 2012 A 2019 Original Com Detalhe Direito","ML-MLB3311610730","fallback-itemId","232.26","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrw3800axvs4w49ithi0l","cmnwcrwb500azvs4wyorecabm",""
"MLB3277956711","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ranger Esquerdo  2013 A 2016 Esquerdo","ML-MLB3277956711","fallback-itemId","398","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrwvb00b1vs4wlvj3vcgd","cmnwcrx3d00b3vs4wlnvq53vg",""
"MLB3272983229","JOTABÊ AUTOPEÇAS","MLB7863","Farol Gm Spin 15/18 Lado Esquerdo Com Detalhes  Esquerdo","ML-MLB3272983229","fallback-itemId","252","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrxn900b5vs4w628i567y","cmnwcrxvg00b7vs4wwmcq031a",""
"MLB3389693410","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Tampa Fiat Freemon Lado Esquerdo  Esquerdo/motorista","ML-MLB3389693410","fallback-itemId","359","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcryfh00b9vs4wyngu40y7","cmnwcrynj00bbvs4w9dpza4db",""
"MLB3265913979","JOTABÊ AUTOPEÇAS","MLB7863","Farol Onix Esquerdo 2014 Com Detalhe  Esquerdo","ML-MLB3265913979","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrz7p00bdvs4wmtvm27rk","cmnwcrzfp00bfvs4w0uaeqtva",""
"MLB3390516006","JOTABÊ AUTOPEÇAS","MLB7863","Farol Etios Direito Original Com Detalhe  Direito","ML-MLB3390516006","fallback-itemId","132.05","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcrzzs00bhvs4wa72fkyai","cmnwcs07x00bjvs4wfg1qbwde",""
"MLB3389846360","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Tampa Fiat Freemon Lado Esquerdo  Esquerdo Bicolor","ML-MLB3389846360","fallback-itemId","359","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwcs0s200blvs4w3bc4wkak","cmnwcs10100bnvs4wfgcvb0d6",""
"MLB3420440530","JOTABÊ AUTOPEÇAS","MLB63772","Lanterna Traseira Direita Fiat Mobi Bicolor","ML-MLB3420440530","fallback-itemId","145","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new","","cmnwcs1o400bpvs4wzmiuz6ox","cmnwcs1w900brvs4w6f3ezco6",""
"MLB3256797787","JOTABÊ AUTOPEÇAS","MLB7863","Farol Fox 2015 Lado Direito Original Com Detalhe  Direito","ML-MLB3256797787","fallback-itemId","318","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs2g700btvs4wgjn91qje","cmnwcs2oa00bvvs4wveeq9wc1",""
"MLB3258362285","JOTABÊ AUTOPEÇAS","MLB7863","Farol Vw Up 14/17 Lado Esquerdo  Esquerdo","ML-MLB3258362285","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs38e00bxvs4ws6np7ath","cmnwcs3gn00bzvs4wrm1u1yvs",""
"MLB3255807491","JOTABÊ AUTOPEÇAS","MLB7863","Farol Hr-v Lado Esquerdo","ML-MLB3255807491","fallback-itemId","418","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs40u00c1vs4w90ix8yuj","cmnwcs48x00c3vs4w3zwov0dz",""
"MLB3255756473","JOTABÊ AUTOPEÇAS","MLB7863","Farol Sandero Lado Esquerdo Esquerdo","ML-MLB3255756473","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs4t300c5vs4wcbcow8j7","cmnwcs51200c7vs4wpoh950ad",""
"MLB3257393253","JOTABÊ AUTOPEÇAS","MLB7863","Farol Honda City 2014 Lado Esquerdo Com Detalhe  Esquerdo","ML-MLB3257393253","fallback-itemId","274.09","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs5l600c9vs4wqptmae2d","cmnwcs5t900cbvs4wsvxgk77s",""
"MLB3265162037","JOTABÊ AUTOPEÇAS","MLB7863","Farol Onix/prisma Lado Direito Original Com Detalhe  Direito","ML-MLB3265162037","fallback-itemId","418","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs6dc00cdvs4wdff6iyw2","cmnwcs6lc00cfvs4wnpb6xxrb",""
"MLB3308786456","JOTABÊ AUTOPEÇAS","MLB7863","Farol Esquerdo Hb20 2014 A 2019 Esquerdo","ML-MLB3308786456","fallback-itemId","297.94","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs75o00chvs4w3wzx9flx","cmnwcs7ds00cjvs4w99m2v3z3",""
"MLB3262171803","JOTABÊ AUTOPEÇAS","MLB7863","Farol Vw Fox 2015 Lado Esquerdo  Esquerdo","ML-MLB3262171803","fallback-itemId","418.34","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs7xu00clvs4wcxtxlys8","cmnwcs85t00cnvs4wco63459h",""
"MLB3263732323","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ka 18/20 Lado Esquerdo  Esquerdo","ML-MLB3263732323","fallback-itemId","396","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs8pw00cpvs4wfk7j04yy","cmnwcs8xx00crvs4wapwlth0h",""
"MLB3267323499","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ecosport 2012 Lado Esquerdo Original Com Detalhe ","ML-MLB3267323499","fallback-itemId","252","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcs9i100ctvs4w8pib89aa","cmnwcs9q400cvvs4wl1ubigl0",""
"MLB3381541376","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ecosport Esquerdo 2013 A 2017 Com Detalhes  Esquerdo","ML-MLB3381541376","fallback-itemId","288.51","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcsaa400cxvs4wkizx94ro","cmnwcsai600czvs4wt0hz32oi",""
"MLB3519275402","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Hyundai I30 ","ML-MLB3519275402","fallback-itemId","64","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsb2800d1vs4wx6oea2se","cmnwcsbac00d3vs4wzy8bggyu",""
"MLB3452240298","JOTABÊ AUTOPEÇAS","MLB63772","Lente P/lanterna Traseira Ford F-100/f 350/f-600 Vermelho","ML-MLB3452240298","fallback-itemId","19","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new","","cmnwcsbug00d5vs4wpx40xjjf","cmnwcsc2j00d7vs4wgfkti77c",""
"MLB3435284174","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ecosport 2012 Lado Esquerdo  Esquerdo","ML-MLB3435284174","fallback-itemId","252.16","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcscmp00d9vs4wi2hqsye6","cmnwcscuu00dbvs4wggk575nv",""
"MLB3284358195","JOTABÊ AUTOPEÇAS","MLB63772","Lente P/lanterna Traseira Ford F-100/f-250/f-600 Vermelho","ML-MLB3284358195","fallback-itemId","19","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new","","cmnwcsdj200ddvs4wtal9istl","cmnwcsdr500dfvs4wyqh5urfb",""
"MLB3293059897","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Ford Fiesta 2015 A 2018 F3b59f472aa","ML-MLB3293059897","fallback-itemId","108","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new","","cmnwcseb100dhvs4wrhqcexoa","cmnwcsejc00djvs4wz3tx15fb",""
"MLB3285025545","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível Escort 86 Original Usado","ML-MLB3285025545","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new","","cmnwcsf3700dlvs4wkjmzzhkw","cmnwcsfbb00dnvs4w5jx6ub60",""
"MLB3472367734","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna L.d Original Fiat Uno Vivace - 100180497","ML-MLB3472367734","fallback-itemId","27","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsfvc00dpvs4wrwg42ksj","cmnwcsg3c00drvs4wz923gbzv",""
"MLB3452183518","JOTABÊ AUTOPEÇAS","MLB63772","Lente P/lanterna Ford F-100/f-350/f-600 Vermelho","ML-MLB3452183518","fallback-itemId","21","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new","","cmnwcsgnd00dtvs4wich4z8cc","cmnwcsgvg00dvvs4wxcvnlkqf",""
"MLB3290658857","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Fiesta/ecosport  Esquerda Preto","ML-MLB3290658857","fallback-itemId","28.85","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcshfi00dxvs4w63hpd0du","cmnwcshnj00dzvs4wboancsl6",""
"MLB3286049817","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ka Esquerdo Fume 2008 A 2013","ML-MLB3286049817","fallback-itemId","346","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcsi7s00e1vs4whu5iaomg","cmnwcsifs00e3vs4w8oqeq0bk",""
"MLB3455455078","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível Escort 86 Original Usado","ML-MLB3455455078","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new","","cmnwcsizu00e5vs4wbs5amy19","cmnwcsj7x00e7vs4w1xgrk4o1",""
"MLB3498029726","JOTABÊ AUTOPEÇAS","MLB269575","Módulo Ventoinha Renegade Toro 00552682710","ML-MLB3498029726","fallback-itemId","178","1","15","15","15","0.6","kw:SMALL","cmmwbysve02x8vsak7d1s0z1w","","create-new","","cmnwcsjry00e9vs4wu43djgmu","cmnwcsk0000ebvs4w1f56uojg",""
"MLB3284992285","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível De Escort 86 Original Usado ","ML-MLB3284992285","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new","","cmnwcskk000edvs4wfpvbomcw","cmnwcskry00efvs4wofulzbh3",""
"MLB3505558854","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Jac Motors J3 10/13","ML-MLB3505558854","fallback-itemId","32","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcslbz00ehvs4w1m9ziazz","cmnwcslk100ejvs4w1v1fgpf5",""
"MLB3285019653","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível Escort 86 Original Usado","ML-MLB3285019653","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new","","cmnwcsm3y00elvs4w4slrkche","cmnwcsmc000envs4wmteti0b7",""
"MLB3504817808","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Fiat Palio 98/12","ML-MLB3504817808","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsmw600epvs4wvabhm1tt","cmnwcsn4800ervs4whi1izj3i",""
"MLB3286164549","JOTABÊ AUTOPEÇAS","MLB7863","Farol Hilux Esquerdo 2005 A 2008 Com Detalhe  Esquerdo","ML-MLB3286164549","fallback-itemId","324","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcsnob00etvs4wp7vb8kmx","cmnwcsnwo00evvs4wc3fourh2",""
"MLB3499167294","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Kwid 18/ Sandero Logan 17/ 1.0 12v 226a40319r","ML-MLB3499167294","fallback-itemId","99","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new","","cmnwcsogu00exvs4wqy22zqpb","cmnwcsoou00ezvs4w5uajqa6u",""
"MLB3284427919","JOTABÊ AUTOPEÇAS","MLB7863","Farol Honda Fitl 2009/2011 Lado Direito Original Com Detalhe Direito","ML-MLB3284427919","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcspcw00f1vs4wbt9bjsuq","cmnwcspl300f3vs4wybz8pzfc",""
"MLB3456121196","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ecosport 2006 Lado Direito Original Fom Detalhe Direito","ML-MLB3456121196","fallback-itemId","132.71","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new","","cmnwcsq4x00f5vs4wkykjtnn9","cmnwcsqd100f7vs4wnzczaded",""
"MLB3321235671","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Direita Gm Celta ","ML-MLB3321235671","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsqx500f9vs4w3o6j8bgt","cmnwcsr5b00fbvs4w205qoq4t",""
"MLB3519529426","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Vw Jetta Audi 04c906262","ML-MLB3519529426","fallback-itemId","201","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new","","cmnwcsrpf00fdvs4wdxibjw1t","cmnwcsrxh00ffvs4wdku06jmc",""
"MLB3297019637","JOTABÊ AUTOPEÇAS","MLB192362","Sensor Map Bosch 0261230235 Vw Saveiro Gol G5/g6 2013","ML-MLB3297019637","fallback-itemId","71","1","10","10","10","0.3","kw:TINY","cmmwc42ai075mvsakeg8w0mn0","","create-new","","cmnwcsshn00fhvs4webkmp9e7","cmnwcsspm00fjvs4wmvn41bs7",""
"MLB3637751550","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Gm Celta/prisma ","ML-MLB3637751550","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcst9o00flvs4w9543eigv","cmnwcsthm00fnvs4w5bok34ht",""
"MLB3319910169","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Dianteira Direita ","ML-MLB3319910169","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsu1p00fpvs4wc616zp7h","cmnwcsu9o00frvs4wpws85krp",""
"MLB3638553018","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Dianteira Esquerda Peugeot ","ML-MLB3638553018","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsutu00ftvs4w1tbe24o2","cmnwcsv1v00fvvs4wlaanpfhf",""
"MLB3638638262","JOTABÊ AUTOPEÇAS","MLB428983","Esse Maçaneta Dianteira Renault Fluence Lado Esquerdo ","ML-MLB3638638262","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsvly00fxvs4wrss0qnz6","cmnwcsvtw00fzvs4wcowufl79",""
"MLB3525268890","JOTABÊ AUTOPEÇAS","MLB47131","Alternador Fiat Palio Strada Uno Sem Ar 1.0 8v Ms1214021690","ML-MLB3525268890","fallback-itemId","346","1","25","25","25","2","cat:MLB47131->MEDIUM","cmmwc3x1w071lvsakxd4d3n71","","create-new","","cmnwcswe200g1vs4wj42arha4","cmnwcswm600g3vs4wzpwtu69x",""
"MLB3299118949","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Fiat Argo/mobi/novo Uno","ML-MLB3299118949","fallback-itemId","275","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new","","cmnwcsx6700g5vs4wzez1g8co","cmnwcsxea00g7vs4wflg01p2j",""
"MLB3591633264","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Vw Dianteira Direita ","ML-MLB3591633264","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsxy500g9vs4wgkb7s5y4","cmnwcsy6300gbvs4wusju8scc",""
"MLB3317221095","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Fiat Strada Lado Direito","ML-MLB3317221095","fallback-itemId","25","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcsyq500gdvs4w1z2590h7","cmnwcsyy800gfvs4wc6h6ba8u",""
"MLB3319483921","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Direita Gm Celta/prisma ","ML-MLB3319483921","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwcszi600ghvs4w88mkxsiy","cmnwcszq900gjvs4wqpqbre7n",""
"MLB3546371048","JOTABÊ AUTOPEÇAS","MLB63788","Carcaça Válvula Termostatica 206 Clio Logan Sandero 1.0","ML-MLB3546371048","fallback-itemId","53","1","10","10","10","0.3","cat:MLB63788->TINY","cmmwc460z078rvsak66w5vnt1","","create-new","","cmnwct0ad00glvs4w1vbresn0","cmnwct0ih00gnvs4w5a19ryux",""
"MLB3637688006","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Esquerda Gm Celta/prisma","ML-MLB3637688006","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new","","cmnwct16p00gpvs4w13cu8ixp","cmnwct1ev00grvs4wwyzlm0i2",""
