itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error
"MLB3277956711","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ranger Esquerdo  2013 A 2016 Esquerdo","ML-MLB3277956711","fallback-itemId","398","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3272983229","JOTABÊ AUTOPEÇAS","MLB7863","Farol Gm Spin 15/18 Lado Esquerdo Com Detalhes  Esquerdo","ML-MLB3272983229","fallback-itemId","252","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3389693410","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Tampa Fiat Freemon Lado Esquerdo  Esquerdo/motorista","ML-MLB3389693410","fallback-itemId","359","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB3265913979","JOTABÊ AUTOPEÇAS","MLB7863","Farol Onix Esquerdo 2014 Com Detalhe  Esquerdo","ML-MLB3265913979","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3390516006","JOTABÊ AUTOPEÇAS","MLB7863","Farol Etios Direito Original Com Detalhe  Direito","ML-MLB3390516006","fallback-itemId","132.05","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3389846360","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Tampa Fiat Freemon Lado Esquerdo  Esquerdo Bicolor","ML-MLB3389846360","fallback-itemId","359","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB3420440530","JOTABÊ AUTOPEÇAS","MLB63772","Lanterna Traseira Direita Fiat Mobi Bicolor","ML-MLB3420440530","fallback-itemId","145","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new",""
"MLB3256797787","JOTABÊ AUTOPEÇAS","MLB7863","Farol Fox 2015 Lado Direito Original Com Detalhe  Direito","ML-MLB3256797787","fallback-itemId","318","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3258362285","JOTABÊ AUTOPEÇAS","MLB7863","Farol Vw Up 14/17 Lado Esquerdo  Esquerdo","ML-MLB3258362285","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3255807491","JOTABÊ AUTOPEÇAS","MLB7863","Farol Hr-v Lado Esquerdo","ML-MLB3255807491","fallback-itemId","418","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3255756473","JOTABÊ AUTOPEÇAS","MLB7863","Farol Sandero Lado Esquerdo Esquerdo","ML-MLB3255756473","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3257393253","JOTABÊ AUTOPEÇAS","MLB7863","Farol Honda City 2014 Lado Esquerdo Com Detalhe  Esquerdo","ML-MLB3257393253","fallback-itemId","274.09","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3265162037","JOTABÊ AUTOPEÇAS","MLB7863","Farol Onix/prisma Lado Direito Original Com Detalhe  Direito","ML-MLB3265162037","fallback-itemId","418","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3308786456","JOTABÊ AUTOPEÇAS","MLB7863","Farol Esquerdo Hb20 2014 A 2019 Esquerdo","ML-MLB3308786456","fallback-itemId","297.94","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3262171803","JOTABÊ AUTOPEÇAS","MLB7863","Farol Vw Fox 2015 Lado Esquerdo  Esquerdo","ML-MLB3262171803","fallback-itemId","418.34","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3263732323","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ka 18/20 Lado Esquerdo  Esquerdo","ML-MLB3263732323","fallback-itemId","396","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3267323499","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ecosport 2012 Lado Esquerdo Original Com Detalhe ","ML-MLB3267323499","fallback-itemId","252","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3381541376","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ecosport Esquerdo 2013 A 2017 Com Detalhes  Esquerdo","ML-MLB3381541376","fallback-itemId","288.51","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3519275402","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Hyundai I30 ","ML-MLB3519275402","fallback-itemId","64","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3452240298","JOTABÊ AUTOPEÇAS","MLB63772","Lente P/lanterna Traseira Ford F-100/f 350/f-600 Vermelho","ML-MLB3452240298","fallback-itemId","19","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new",""
"MLB3435284174","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ecosport 2012 Lado Esquerdo  Esquerdo","ML-MLB3435284174","fallback-itemId","252.16","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3284358195","JOTABÊ AUTOPEÇAS","MLB63772","Lente P/lanterna Traseira Ford F-100/f-250/f-600 Vermelho","ML-MLB3284358195","fallback-itemId","19","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new",""
"MLB3293059897","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Ford Fiesta 2015 A 2018 F3b59f472aa","ML-MLB3293059897","fallback-itemId","108","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new",""
"MLB3285025545","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível Escort 86 Original Usado","ML-MLB3285025545","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new",""
"MLB3472367734","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna L.d Original Fiat Uno Vivace - 100180497","ML-MLB3472367734","fallback-itemId","27","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3452183518","JOTABÊ AUTOPEÇAS","MLB63772","Lente P/lanterna Ford F-100/f-350/f-600 Vermelho","ML-MLB3452183518","fallback-itemId","21","1","25","25","25","2","kw:MEDIUM","cmmwc417n074qvsakypsyrm99","","create-new",""
"MLB3290658857","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Fiesta/ecosport  Esquerda Preto","ML-MLB3290658857","fallback-itemId","28.85","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3286049817","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ka Esquerdo Fume 2008 A 2013","ML-MLB3286049817","fallback-itemId","346","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3455455078","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível Escort 86 Original Usado","ML-MLB3455455078","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new",""
"MLB3498029726","JOTABÊ AUTOPEÇAS","MLB269575","Módulo Ventoinha Renegade Toro 00552682710","ML-MLB3498029726","fallback-itemId","178","1","15","15","15","0.6","kw:SMALL","cmmwbysve02x8vsak7d1s0z1w","","create-new",""
"MLB3284992285","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível De Escort 86 Original Usado ","ML-MLB3284992285","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new",""
"MLB3505558854","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Jac Motors J3 10/13","ML-MLB3505558854","fallback-itemId","32","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3285019653","JOTABÊ AUTOPEÇAS","MLB270896","Gargalo Tanque Combustível Escort 86 Original Usado","ML-MLB3285019653","fallback-itemId","180","1","15","15","15","0.6","fallback:SMALL","cmmwbyx42030qvsak07fxqx3g","","create-new",""
"MLB3504817808","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Fiat Palio 98/12","ML-MLB3504817808","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3286164549","JOTABÊ AUTOPEÇAS","MLB7863","Farol Hilux Esquerdo 2005 A 2008 Com Detalhe  Esquerdo","ML-MLB3286164549","fallback-itemId","324","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3499167294","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Kwid 18/ Sandero Logan 17/ 1.0 12v 226a40319r","ML-MLB3499167294","fallback-itemId","99","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new",""
"MLB3284427919","JOTABÊ AUTOPEÇAS","MLB7863","Farol Honda Fitl 2009/2011 Lado Direito Original Com Detalhe Direito","ML-MLB3284427919","fallback-itemId","274","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3456121196","JOTABÊ AUTOPEÇAS","MLB7863","Farol Ford Ecosport 2006 Lado Direito Original Fom Detalhe Direito","ML-MLB3456121196","fallback-itemId","132.71","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3321235671","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Direita Gm Celta ","ML-MLB3321235671","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3519529426","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Vw Jetta Audi 04c906262","ML-MLB3519529426","fallback-itemId","201","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new",""
"MLB3297019637","JOTABÊ AUTOPEÇAS","MLB192362","Sensor Map Bosch 0261230235 Vw Saveiro Gol G5/g6 2013","ML-MLB3297019637","fallback-itemId","71","1","10","10","10","0.3","kw:TINY","cmmwc42ai075mvsakeg8w0mn0","","create-new",""
"MLB3637751550","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Gm Celta/prisma ","ML-MLB3637751550","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3319910169","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Dianteira Direita ","ML-MLB3319910169","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3638553018","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Dianteira Esquerda Peugeot ","ML-MLB3638553018","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3638638262","JOTABÊ AUTOPEÇAS","MLB428983","Esse Maçaneta Dianteira Renault Fluence Lado Esquerdo ","ML-MLB3638638262","fallback-itemId","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3525268890","JOTABÊ AUTOPEÇAS","MLB47131","Alternador Fiat Palio Strada Uno Sem Ar 1.0 8v Ms1214021690","ML-MLB3525268890","fallback-itemId","346","1","25","25","25","2","cat:MLB47131->MEDIUM","cmmwc3x1w071lvsakxd4d3n71","","create-new",""
"MLB3299118949","JOTABÊ AUTOPEÇAS","MLB47110","Coletor Admissão Fiat Argo/mobi/novo Uno","ML-MLB3299118949","fallback-itemId","275","1","25","25","25","2","cat:MLB47110->MEDIUM","cmmwbyxfx030xvsak16p9q9bd","","create-new",""
"MLB3591633264","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Vw Dianteira Direita ","ML-MLB3591633264","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3317221095","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Fiat Strada Lado Direito","ML-MLB3317221095","fallback-itemId","25","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3319483921","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Direita Gm Celta/prisma ","ML-MLB3319483921","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3546371048","JOTABÊ AUTOPEÇAS","MLB63788","Carcaça Válvula Termostatica 206 Clio Logan Sandero 1.0","ML-MLB3546371048","fallback-itemId","53","1","10","10","10","0.3","cat:MLB63788->TINY","cmmwc460z078rvsak66w5vnt1","","create-new",""
"MLB3637688006","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Esquerda Gm Celta/prisma","ML-MLB3637688006","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3298129251","JOTABÊ AUTOPEÇAS","MLB7863","Farol Lado Direito Toyota Yaris Original Com Detalhe Direito","ML-MLB3298129251","fallback-itemId","530.86","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3638796248","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Gm Chevette","ML-MLB3638796248","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3546610556","JOTABÊ AUTOPEÇAS","MLB194753","Kit Embreagem Luk Renault Sandero 1.0 16v 2011","ML-MLB3546610556","fallback-itemId","158","1","15","15","15","0.6","fallback:SMALL","cmmwc4hw707ikvsakhezk4r91","","create-new",""
"MLB3637834986","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Esquerda Gm Celta/prisma","ML-MLB3637834986","fallback-itemId","21","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB3546498368","JOTABÊ AUTOPEÇAS","MLB193934","Polia Virabrequim Peugeot 206 1.0 036886 Original Cx662","ML-MLB3546498368","fallback-itemId","100","1","15","15","15","0.6","cat:MLB193934->SMALL","cmmwbyy04031gvsakxq63yi90","","create-new",""
"MLB3525057214","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Fiat Argo Cronos Uno Mobi 1.0 1.4 55266800","ML-MLB3525057214","fallback-itemId","119","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new",""
"MLB3333477939","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Strada Adventure Usado Original","ML-MLB3333477939","fallback-itemId","234","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3347382975","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Direito Kia Cerato 2009/13 ","ML-MLB3347382975","fallback-itemId","297","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3688037772","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Honda Fit 2015/2018 Lado Direito Original ","ML-MLB3688037772","fallback-itemId","318","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3690092788","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Fiat Palio08/11 Lado Direito Original Usado ","ML-MLB3690092788","fallback-itemId","318","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3329902545","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Uno Vivace Com Detalhe  Esquerdo/motorista","ML-MLB3329902545","fallback-itemId","100","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB3692063824","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Fiat Palio Dualogic Lado Direito Com Detalhe ","ML-MLB3692063824","fallback-itemId","215","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3348631381","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Nissan Livina 09/12 Lado Direito Original Usado","ML-MLB3348631381","fallback-itemId","337","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3348612243","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Honda Hrv 15/20 Direito Original Usado C Detalhe","ML-MLB3348612243","fallback-itemId","185","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3333681311","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Direito New Fiesta 2013 A 2019","ML-MLB3333681311","fallback-itemId","328","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3712874360","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Nissan Livina Lado Esquerdo Original Usado ","ML-MLB3712874360","fallback-itemId","280","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3345084877","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Sprinter Lado Esquerdo 97 A 01 Original Usado","ML-MLB3345084877","fallback-itemId","346","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3683756580","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Ford Fusion 2010 A 2013","ML-MLB3683756580","fallback-itemId","359","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3345023807","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Gol G6 Lado Esquerdo Original Usado Com Detalhe","ML-MLB3345023807","fallback-itemId","132","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3715575688","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Fiat Palio Bbb Lado Direito Original Usado ","ML-MLB3715575688","fallback-itemId","276","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3333771165","JOTABÊ AUTOPEÇAS","MLB192358","Sonda Lambda Pré Ford Ka 2014 Em Diante 0za713-d8","ML-MLB3333771165","fallback-itemId","101","1","10","10","10","0.3","cat:MLB192358->TINY","cmmwbyx1q030lvsakvbg4u4ak","","create-new",""
"MLB3333822839","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Direito Saveiro Robust ","ML-MLB3333822839","fallback-itemId","312","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3340402693","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Fiat Mobi Lado Esquerdo Original Usado ","ML-MLB3340402693","fallback-itemId","251","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3718358926","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Hyundai Santa Fé 07/10 Lado Direito Original Usado","ML-MLB3718358926","fallback-itemId","278","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3329453785","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Ford Fusion Lado Esquerdo 2006 A 2009","ML-MLB3329453785","fallback-itemId","264","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3329843771","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Uno Vivace Lado Direito Com Detalhe  Direito/passageiro","ML-MLB3329843771","fallback-itemId","92","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB3292861389","JOTABÊ AUTOPEÇAS","MLB190976","Motor De Arranque Gol G6 9 Dentes ","ML-MLB3292861389","fallback-itemId","324","1","25","25","25","2","cat:MLB190976->MEDIUM","cmmwc3y2a072evsakcnkzlv8d","","create-new",""
"MLB3328048217","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Santa Fé 07/10 Usado Original","ML-MLB3328048217","fallback-itemId","420","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3327816891","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Fiat Mobi Lado Esquerdo Original Usado ","ML-MLB3327816891","fallback-itemId","251","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3325900881","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Captiva 2008/2016 Usado Original ","ML-MLB3325900881","fallback-itemId","319","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3499682248","JOTABÊ AUTOPEÇAS","MLB192566","Bico Injetor Fiat Novo Uno 1.4 Siena 1.4 55227802 Ipe017","ML-MLB3499682248","fallback-itemId","79","1","10","10","10","0.3","cat:MLB192566->TINY","cmmwbywuu030cvsakj1w868fe","","create-new",""
"MLB3292810517","JOTABÊ AUTOPEÇAS","MLB193934","Polia Virabrequim Roda Fonica Palio Fire 1.4 55181230","ML-MLB3292810517","fallback-itemId","86","1","15","15","15","0.6","cat:MLB193934->SMALL","cmmwbyy04031gvsakxq63yi90","","create-new",""
"MLB3325518585","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Dianteiro Citroen C4 06/11lado Esquerdo Original","ML-MLB3325518585","fallback-itemId","185","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3655418870","JOTABÊ AUTOPEÇAS","MLB7863","Farol Lado Esquerdo Toyota Hilux Sw4 Com Detalhe Esquerdo","ML-MLB3655418870","fallback-itemId","463","1","30","40","50","5","cat:MLB7863->LARGE","cmmwbywfd0303vsak4zdag3wd","","create-new",""
"MLB3499611588","JOTABÊ AUTOPEÇAS","MLB192566","Bico Injetor Fiat Novo Uno 1.4 Siena 1.4 55227802 Ipe017","ML-MLB3499611588","fallback-itemId","79","1","10","10","10","0.3","cat:MLB192566->TINY","cmmwbywuu030cvsakj1w868fe","","create-new",""
"MLB3325817745","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Scenic 1996 2000 Usado Original ","ML-MLB3325817745","fallback-itemId","400","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
"MLB3328111151","JOTABÊ AUTOPEÇAS","MLB101764","Paralama Esquerdo Hb20 2012 A 2019 Usado Original","ML-MLB3328111151","fallback-itemId","297","1","30","50","80","12","cat:MLB101764->XLARGE","cmmwbysao02wsvsakbsy97ixd","","create-new",""
